created,username,tweet,retwc,hashtag,followers,friends,label
06-04-2019 19:42,b'November',b'RT @BloodyMagdalena: The parents in #leavingNEVERLAND be like:** OUR LIFE WAS LIKE A FAIRYTALE. WOAH!!! I MET LADY DI. I GOT A ROLEX. GLI',1,leavingNEVERLAND,234,452,0
06-04-2019 19:41,b'Bloody Mary aka #DeineMudda',b'The parents in #leavingNEVERLAND be like:** OUR LIFE WAS LIKE A FAIRYTALE. WOAH!!! I MET LADY DI. I GOT A ROLEX. https://t.co/bLCx4LswC9',1,leavingNEVERLAND,80,71,0
06-04-2019 19:25,b'roycifer',b'RT @nightgown_la: \xf0\x9f\x9a\xa7THIS WED\xf0\x9f\x9a\xa7We play a \xe2\x9a\xa1\xef\xb8\x8fVERY\xe2\x9a\xa1\xef\xb8\x8fIMPORTANT\xe2\x9a\xa1\xef\xb8\x8fSHOW\xe2\x9a\xa1\xef\xb8\x8f\xf0\x9f\x98\x89\xf0\x9f\xa4\xa9\xf0\x9f\x98\x89@GoldDiggersLAX w/ @jaggedbaptistLA &amp; @L0WHUM (DJ SET)EARLY SHOW - D',1,None,1006,519,0
06-04-2019 19:17,b'jame hepburn',b'What happen to due process and innocent until prove guilt.this convicted in court of public opinion is madness thes https://t.co/zd94oqXPvK',0,None,3,1,0
06-04-2019 18:49,b'Olivier',"b'@ladbible Gamer who dumped a golddigger is glad he chose making 500k a year over his sex life. So, I have fixed it.'",1,None,74,202,1
06-04-2019 17:42,b'Nightgown',b'\xf0\x9f\x9a\xa7THIS WED\xf0\x9f\x9a\xa7We play a \xe2\x9a\xa1\xef\xb8\x8fVERY\xe2\x9a\xa1\xef\xb8\x8fIMPORTANT\xe2\x9a\xa1\xef\xb8\x8fSHOW\xe2\x9a\xa1\xef\xb8\x8f\xf0\x9f\x98\x89\xf0\x9f\xa4\xa9\xf0\x9f\x98\x89@golddiggersla w/ @jaggedbaptistclub &amp; @low_hum (DJ SET)EARLY https://t.co/ihrShrXbMd',0,None,109,97,0
06-04-2019 17:42,b'Nightgown',b'\xf0\x9f\x9a\xa7THIS WED\xf0\x9f\x9a\xa7We play a \xe2\x9a\xa1\xef\xb8\x8fVERY\xe2\x9a\xa1\xef\xb8\x8fIMPORTANT\xe2\x9a\xa1\xef\xb8\x8fSHOW\xe2\x9a\xa1\xef\xb8\x8f\xf0\x9f\x98\x89\xf0\x9f\xa4\xa9\xf0\x9f\x98\x89@GoldDiggersLAX w/ @jaggedbaptistLA &amp; @L0WHUM (DJ SET)EARLY SH https://t.co/hbCxmN8UYX',1,None,109,97,0
06-04-2019 17:34,b'Fame Dirt',b'#expensive #golddigger dream #socialclimber dream #Cartier #chopard #rolex #celebrity life It aint so glittery in r https://t.co/7jIGjJFdbt',0,expensive,25,845,1
06-04-2019 17:22,b'Victor Pacheco',b'@FutbolBible SHE IS GOLDDIGGER',0,None,817,279,1
06-04-2019 17:07,b'Dennis',b'@KatiePhang Fox News GoldDigger!',0,None,109,574,1
06-04-2019 17:04,b'Luisa Boobio',"b'Lowkey, my golddigger self is debating, as to, Should I agree? Because who doesnt want a FREE trip?. And at the https://t.co/Tsbu7Hj3is'",0,None,21,12,1
06-04-2019 16:18,b'cj hannum',"b""RT @MarilouGeorge: @RealMuckmaker @Seajay603 @EricTrump First Lady #MichelleObama has more brains, integrity and class than your dad's gold""",1,MichelleObama,5937,6285,0
06-04-2019 16:03,b'Goatcosmetics',b'Such a beauty amazing work by badboynick_ nickwestbeauty featuring our #golddigger #glitter #affordableluxury https://t.co/CDBR2XwxsV',0,golddigger,52,94,1
06-04-2019 16:01,b'FloridaDem',"b""@RealMuckmaker @Seajay603 @EricTrump First Lady #MichelleObama has more brains, integrity and class than your dad's https://t.co/LecCp9mJou""",1,MichelleObama,10459,9290,0
06-04-2019 15:35,b'jack wavy',"b""RT @CedriicTshis: Nah i ain't sayin she a golddigger, but she ain't messin w no broke nigga's \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f""",1,None,644,450,0
06-04-2019 15:25,b'C\xc3\xa9tje \xf0\x9f\x9a\x80',"b""Nah i ain't sayin she a golddigger, but she ain't messin w no broke nigga's \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f""",1,None,347,173,0
06-04-2019 14:47,b'Hannah Maxey',b'Long story short: I was at a job I hated with people who made me feel like shit. I finally left. The pic on the lef https://t.co/SICkPVIomT',0,None,41,105,0
06-04-2019 14:23,b'mathiamry :)',b'RT @midouly: Now I aint saying she a golddigger',1,None,2850,1365,1
06-04-2019 13:38,b'nadoo\xe2\x99\xa5',b'#yasakelma#zeyal sevda acted zey cuz she looks bfull inside out &amp; as onur said has fire in her beautifull eyes . U https://t.co/AlPX8yT6VH',3,yasakelma,68,32,0
06-04-2019 13:31,b'Fee fee',b'@SusanFaria5 @Warnerrr @SkLumos @realamberheard @TheEconomist @YouTube Oh I know why she asked but why would an in https://t.co/Seb8dtloiP',0,None,107,156,0
06-04-2019 13:00,b'Lord Commander of #TL221',b'Now I aint saying she a golddigger',1,None,2309,730,1
06-04-2019 12:13,b'Madam CJ',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,1065,745,0
06-04-2019 11:24,b'Mark Munkittrick',"b""@natureofthings7 @joshscampbell Another golddigger. I'm sure that plan was always part of her playbook...""",0,None,12470,12320,1
06-04-2019 10:26,b'(\xe2\x80\xa2\xcc\x81\xe2\x8c\x84\xe2\x80\xa2\xcc\x81\xe0\xb9\x91)\xe0\xab\xad\xe2\x9c\xa7 \xcb\x82 Red Eyes Joey: Pirate',b'@Tamagaytchi PEPPAR THIS IS ADORABLE PLEASE IM LOSING MY MIND IM GOING TO EAT THIS SO I CAN GAIN SOME OF ITS POWER. https://t.co/o2tXfo3Ykq',0,None,1723,243,0
06-04-2019 9:57,b'\xe2\x88\x86',b'golddigger',0,None,229,258,1
06-04-2019 8:57,b'Frank Castle',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,334,92,0
06-04-2019 7:36,b'WIDESKY',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,3,34,0
06-04-2019 7:06,b'Tjalk Quotes',b'FUCKING GOLDDIGGER!',0,None,3,1,1
06-04-2019 6:26,b'J\xc3\xa1nos Poscher',b'@Roberto200714 @CNN She helped build the company then got cheated on and ONLY go quarter of the money and she is th https://t.co/oB1oaXV6Vq',0,None,4,83,0
06-04-2019 6:08,b'WinkProgress.com',"b'@TyMurphy19 BTW, sorry. I often refer to cats as little golddiggers and was a little slow get the golddigger/Melani https://t.co/FBTHL9jWai'",0,None,4924,4899,0
06-04-2019 4:55,b'Zargham Abid',b'@RehamKhan1 When Bae is Golddigger',0,None,28,131,1
06-04-2019 3:53,b'SomeOneUnlimited',"b'What blows my mind is... With all the #golddigger and #Christians, so-called, in the World... Not one person is wil https://t.co/UZ7ofWFCiE'",0,golddigger,1647,1974,1
06-04-2019 3:17,b'Dale\xe2\x9d\x8c\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f',b'@GregNorberg Are You a golddigger?',0,None,3987,4139,1
06-04-2019 3:09,b'Chakotay Bosnivich',b'@erikajayne at least you finally found a job that you dont have to lay down and do. #golddigger #golddiggingHo',0,golddigger,5,61,1
06-04-2019 3:04,b'Sanu Dutta',b'@tictoc Golddigger...',0,None,126,14,1
06-04-2019 2:14,b'mcirishcat',"b'@thehill @AOC I can sum her up with four words. Ignorant, pandering narcissistic, and a golddigger.'",0,None,70,394,1
06-04-2019 1:44,b'paige',b'Ok why is every suburban moms favorite song Golddigger by Kanye',0,None,374,339,0
06-04-2019 1:30,b'TriciaE72\xf0\x9f\xa6\x8b\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88\xf0\x9f\xa6\x8b',b'RT @gottago808: @filmystic @realDonaldTrump @RealJamesWoods A golddigger &amp; a gravedigger.',1,None,2571,2692,0
06-04-2019 0:54,b'ComicList',"b'RT @ComicList: The line between hunter and hunted gets blurred when the Lodger gives into temptation. And out on the open road, Ricky and G'",1,None,3502,1262,0
06-04-2019 0:50,b'LittleJackieWright',b'@filmystic @realDonaldTrump @RealJamesWoods A golddigger &amp; a gravedigger.',1,None,585,1646,0
06-04-2019 0:27,b'\xe2\x9d\x8c John Peterson \xe2\x9d\x8c',"b""Unbelievable. Amazon's Bozo is found cheating by his wife. What happens after divorce? Wife gives him 75% voting co https://t.co/KNjtqo8qZy""",0,None,26987,25436,0
06-04-2019 0:26,b'\xe2\x9d\x8c John Peterson \xe2\x9d\x8c',"b""Unbelievable. Amazon's Bozo is found cheating by his wife. What happens after divorce? Wife gives him 75% voting co https://t.co/fgD4IijuE4""",0,None,26987,25436,0
06-04-2019 0:01,b'di$',b'Where you find these men at ? Lolllll ps. Im not a golddigger https://t.co/QXIMFfYEKa',0,None,471,352,0
05-04-2019 22:58,b'Hockey Shawn\xf0\x9f\x8f\x92\xf0\x9f\xa5\x85\xf0\x9f\x9a\xa8',"b'@CathyYoung63 Looking forward to the new ""Shallow Golddigger Women Studies"" class opening in the fall. I hear next https://t.co/GggYXOHRDT'",0,None,25,233,0
05-04-2019 22:53,b'AlanSithole',"b""@CocoFrappant Don't paint ppl with the same brush bcz of stuff u saw in a TV play. Mthunzi is a weaker man does tha https://t.co/jEjSTFoORM""",0,None,152,292,0
05-04-2019 22:22,b'Leora Green \xf0\x9f\x92\x9a AstroCourtesan (FlyMeToYou Only)',b'If someone could pass this along to Benedict Cumberbatch thatd be fabulous. Thanks in advance. Signe https://t.co/lb1pO2tenP',0,None,200,470,0
05-04-2019 22:11,b'Edward Nygma',b'I was sitting here at work trying to figure out what to call a hoe who just uses dudes for they shit..... Then it hit me #Duh #GoldDigger',0,Duh,304,253,0
05-04-2019 20:40,b'Iceman Frost',b'@tictoc BORING golddigger',0,None,64,315,1
05-04-2019 19:42,b'sadia shabbir',b'RT @sarahmufc93: *To the tune of Golddigger*I aint saying its a conspiracy...',1,None,204,441,0
05-04-2019 19:41,b'Sarah',b'*To the tune of Golddigger*I aint saying its a conspiracy...',1,None,10577,2672,0
05-04-2019 19:30,b'Honorary MGTOW/PGTOW',b'There is no Golden Unicorns out there. #mgtow #mgtowisthefuture #mgtow101 #mgtowredpill #redpill #hypergamy https://t.co/5Rrbt1kE6t',0,mgtow,195,605,0
05-04-2019 19:15,b'Craig Bantz',"b""Incredible how @mackenziebezos can walk away with $36 billion and instantly become the world's 3rd richest woman wi https://t.co/j9fyytBdcm""",0,None,55,8,0
05-04-2019 18:57,b'Kenyette Tisha Barnes',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,3600,252,0
05-04-2019 18:31,b'Bob',"b'So the #MeToo movement "" hijacked "" again by a "" reporter "" , cries #Bulgarian #Boxer Kubrat Pulev kissed Jennifer https://t.co/D8BUKxFw1p'",0,MeToo,409,1831,0
05-04-2019 18:06,b'Tjalk Quotes',b'FUCKING GOLDDIGGER!',0,None,3,1,1
05-04-2019 18:04,b'Hannah Maxey',"b'RT @MomoaScrunchie: @qslatic @h_golddigger Like a Girl Scout, you are always prepared. Respect!'",2,None,41,105,0
05-04-2019 18:01,b'Quinn Slatic',"b'RT @MomoaScrunchie: @qslatic @h_golddigger Like a Girl Scout, you are always prepared. Respect!'",2,None,840,663,0
05-04-2019 18:01,b'Chilla Matt',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,125,311,0
05-04-2019 17:52,b'MomoaOscarScrunchie',"b'@qslatic @h_golddigger Like a Girl Scout, you are always prepared. Respect!'",2,None,53,112,0
05-04-2019 17:34,b'Tyson Bolding',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,79,318,0
05-04-2019 17:03,b'TrumpProudPatriot',"b'MEET YOUR #DEMOCRATS \xf0\x9f\x87\xba\xf0\x9f\x87\xb8@AdamSchiff #crybaby #liar , @JoeBiden #Creepy #Perv \xf0\x9f\x98\xb3 , @IlhanMN #OmarHatesJews #Racist, https://t.co/0shB9Qhbdx'",0,DEMOCRATS,108,117,1
05-04-2019 17:00,b'Quinn Slatic',"b'@h_golddigger Its like chapsticks, I have a purse scrunchie, a car one, etc.'",0,None,840,663,0
05-04-2019 16:48,b'ManitouStultus',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,411,589,0
05-04-2019 16:46,b'\xf0\x9f\x8e\xb6KBellaBrownK\xf0\x9f\x8e\xb6',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,205,444,0
05-04-2019 16:28,b'Karma Export',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,12,116,0
05-04-2019 16:18,b'Ines Lucas',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,531,1153,0
05-04-2019 16:15,b'Premiere Booking',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,2165,2675,0
05-04-2019 16:13,b'M \xce\x9b N Y \xce\x9b',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,170,232,0
05-04-2019 16:11,b'Lindsay',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,500,1272,0
05-04-2019 16:07,b'Peg',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,60,108,0
05-04-2019 16:05,b'Oronike Odeleye',"b'RT @OffMuteRKelly: Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her body f'",21,rapeculture,3461,312,0
05-04-2019 16:04,b'MuteRKelly-Official',"b'Because in #rapeculture, everyone should have control over a womans body but her. And if she takes control of her b https://t.co/bC1J0D6sck'",21,rapeculture,12285,48,0
05-04-2019 15:49,b'CCImarketing',b'RT @bcran: We continue to improve the @AgLeaderTech #TestFarm with the @soilmaxdotcom #GoldDigger #StealthZD and #InCommand1200 #Intellislo',6,TestFarm,5877,6479,0
05-04-2019 15:33,b'Soledad Haren',"b'#EvilMilhouse #SteveMnuchin who has wasted #TaxDollars flying his #Golddigger wife to see an eclipse at #FtKnox, am https://t.co/61fe5vEpKc'",0,EvilMilhouse,303,256,1
05-04-2019 15:22,b'Hannah Maxey',b'Gotta love when they put you in the wrong line at the DMV and you wait for over an hour ONLY to start all over',0,None,41,105,0
05-04-2019 15:02,b'O Sullivan',b'RT @VanAlfordrooy10: Ramsey just causally knocking a Pulev out  but no lawsuit because she isnt a self entitled American attention seeker',1,None,587,864,0
05-04-2019 14:27,b'Van Alfordrooy',b'Ramsey just causally knocking a Pulev out  but no lawsuit because she isnt a self entitled American attention see https://t.co/UxSU3sZDUa',1,None,128,193,0
05-04-2019 13:40,b'Veronica',b'@samstein If you listen to the whole tape you will hear that he was incredulous about the whole thing. I think you https://t.co/wFQQoDMLGk',0,None,10240,10381,0
05-04-2019 13:38,b'God-is Rivera',"b'What is one album that came out during a time when you were young, reckless, and making ALL the mistakes and theref https://t.co/qhKzmURsJ4'",0,None,5801,2847,0
05-04-2019 13:37,b'Alicia ACE West',b'RT @FLOW935TO: SAMANTHA JONES just WON $742 playing #GOLDDIGGER but could have WON $2953 \xf0\x9f\xa4\x91YOU CAN WIN ALL THE MONEY with @aliciaacewest @',1,GOLDDIGGER,2592,1072,0
05-04-2019 13:17,b'FLOW 93-5',b'SAMANTHA JONES just WON $742 playing #GOLDDIGGER but could have WON $2953 \xf0\x9f\xa4\x91YOU CAN WIN ALL THE MONEY with https://t.co/e4PEZbl94X',1,GOLDDIGGER,43834,443,0
05-04-2019 13:13,b'Armiyah \xf0\x9f\xa7\x9a\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',b'RT @LadyLondonnn: You a hoe/golddigger to any nigga who cant afford to take you out. I get it',198,None,837,721,1
05-04-2019 13:13,b'FLOW 93-5',b'RT @Annadavzz: I feel like Ive been waiting all my life for @FLOW935TO to call me to play #GOLDDIGGER on Friday likeeee \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f Im hereeee!',1,GOLDDIGGER,43834,443,0
05-04-2019 12:58,b'ThatGuy',"b""Watching #cocaineisland on #netflix. Very good story, well dramatised but I can't stand the wife. She comes across https://t.co/YWVqDGxrsp""",0,cocaineisland,108,430,0
05-04-2019 12:57,b'Davita Deonauth',b'I feel like Ive been waiting all my life for @FLOW935TO to call me to play #GOLDDIGGER on Friday likeeee \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f Im hereeee!!! \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',1,GOLDDIGGER,130,345,0
05-04-2019 12:52,b'ComicList',"b'The line between hunter and hunted gets blurred when the Lodger gives into temptation. And out on the open road, Ri https://t.co/wmZU9Adhy5'",1,None,3502,1262,0
05-04-2019 12:42,b'Hannah Maxey',"b'RT @chelseahandler: My mother passed away from cancer, and I can say with almost 100% certainty that it was not caused by windmills.'",1127,None,41,105,0
05-04-2019 12:41,b'Hannah Maxey',b'@qslatic This is me at my work too. Scrunchies every damn day',0,None,41,105,0
05-04-2019 12:16,b'Vickie T',b'@LibtardNemesis @TheLastCLEFan @WalshFreedom Yep could be or she could meet your golddigger definition.',0,None,230,457,1
05-04-2019 10:47,b'Vickie T',"b""@LibtardNemesis @TheLastCLEFan @WalshFreedom I wonder how Melania felt when she found out. Oh yes she doesn't care. https://t.co/GQ0Ju5TZou""",0,None,230,457,0
05-04-2019 10:21,b'DexCMacB',b'RT @rollbarann: Songs from the #LRRM.#ResistanceMusic This one goes out to the worst @FLOTUS in history. #BeBest #GoldDigger @scottae',4,LRRM,514,428,0
05-04-2019 9:27,b'\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88Tom McGuire\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 \xf0\x9f\x92\x9a\xf0\x9f\xa7\xa1\xf0\x9f\x92\x9b\xf0\x9f\x92\x99\xe2\x9d\xa4\xf0\x9f\x96\xa4',b'RT @rollbarann: Songs from the #LRRM.#ResistanceMusic This one goes out to the worst @FLOTUS in history. #BeBest #GoldDigger @scottae',4,LRRM,3141,3734,0
05-04-2019 9:20,b'Madelane Stander \xf0\x9f\x9a\xab DM',b'RT @rollbarann: Songs from the #LRRM.#ResistanceMusic This one goes out to the worst @FLOTUS in history. #BeBest #GoldDigger @scottae',4,LRRM,2254,2580,0
05-04-2019 9:19,b'\xf0\x9d\x9a\x8d\xf0\x9d\x9a\x8a\xf0\x9d\x9a\x9f(\xf0\x9d\x9a\x8e) \xf0\x9d\x9a\x96\xf0\x9d\x9a\x8a\xf0\x9d\x9a\x8c\xf0\x9d\x9a\x94 #\xf0\x9d\x9a\x94\xf0\x9d\x9a\x92\xf0\x9d\x9a\x97\xf0\x9d\x9a\x8d\xf0\x9d\x9a\x97\xf0\x9d\x9a\x8e\xf0\x9d\x9a\x9c\xf0\x9d\x9a\x9c\xf0\x9d\x99\xb8\xf0\x9d\x9a\x9c\xf0\x9d\x99\xb4\xf0\x9d\x9a\x9f\xf0\x9d\x9a\x8e\xf0\x9d\x9a\x9b\xf0\x9d\x9a\xa2\xf0\x9d\x9a\x9d\xf0\x9d\x9a\x91\xf0\x9d\x9a\x92\xf0\x9d\x9a\x97\xf0\x9d\x9a\x90',b'Songs from the #LRRM.#ResistanceMusic This one goes out to the worst @FLOTUS in history. #BeBest #GoldDigger https://t.co/UwkWMIRoVc',4,LRRM,13122,13236,0
05-04-2019 7:33,b'baby.',b'RT @LadyLondonnn: You a hoe/golddigger to any nigga who cant afford to take you out. I get it',198,None,2013,851,1
05-04-2019 7:19,b'No2trump2020',b'@chadewarner @YNB @realDonaldTrump @FLOTUS Whatever... #golddigger #RepublicanHypocrisy https://t.co/oCmnxpLhcl',0,golddigger,41,119,1
05-04-2019 5:40,b'Business Insider SA',"b""Wannabe suitors are flooding MacKenzie Bezos with creepy messages now that she's poised to become one of the world' https://t.co/BkegrLUFXP""",1,None,15200,562,0
05-04-2019 5:31,b'sam jam',"b'#WifeSwap Virginia, you should be textbook definition of how NOT to raise children #golddigger \xf0\x9f\xa4\xae'",0,WifeSwap,259,208,0
05-04-2019 5:07,b'deplorable joe gills',b'RT @gs777gs777: This is how things were before MARKLE THE NARCISSIST LIBERAL GOLDDIGGER plonked herself into their lives! Harry is such an',1,None,1637,2754,0
05-04-2019 4:57,b'Based Beaver',b'@sunnierainee Dont care what some golddigger and some idiot do....... just enjoying that rack n bod. NICE',0,None,1779,2353,1
05-04-2019 4:04,b'JoYo',b'@sophzine Golddigger is my go-to karaoke song because I like to say the word trifling',0,None,116,304,0
05-04-2019 3:47,b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 love-my-USA susie smith\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Also on Gab',b'This is how things were before MARKLE THE NARCISSIST LIBERAL GOLDDIGGER plonked herself into their lives! Harry is https://t.co/zUG5xGTwe0',1,None,24412,16685,0
05-04-2019 2:32,b'Feminism is Cancer',b'Expose #GoldDigger #ToxicFeminism #ToxicWomen https://t.co/0636qenz17',0,GoldDigger,18,31,0
05-04-2019 2:03,b'ClaudiaS-S',"b""@nitterb7 She's a shit mom, fake friend and a golddigger.""",0,None,370,763,0
05-04-2019 1:22,b'Mother of Dragonflies',"b'@CBSEveningNews @Jerickaduncan She\'s classier than the ""other woman"" for sure. I hope Bezos has a solid pre-nup be https://t.co/yoYh2evDyP'",0,None,88,50,0
05-04-2019 1:21,b'Maya Surra',"b'@JimKilbane What do you expect, Step mom is a Titty Porn model Golddigger.'",0,None,394,580,1
05-04-2019 0:26,b'Trump puts the POS in POTUS \xf0\x9f\x87\xba\xf0\x9f\x87\xb8',b'@bojixbabaian @frostybias That show had a disproportionate amount of former Celtics players wives/girlfriends. Anto https://t.co/QpEqDl6sxW',0,None,281,1608,0
05-04-2019 0:19,b'Nick',b'@DaddyDimmuTv You getting wet like a golddigger at a nursing home or what',0,None,53,460,1
05-04-2019 0:14,b'IG: Monroy.72',b'So I told how Isaiah how much Ill be getting after I deploy &amp; now he wants to marry me.. this foos a GOLDDIGGER',0,None,537,457,0
04-04-2019 23:24,b'BourbonNBeagles',b'@HoarseWisperer Golddigger....',0,None,131,412,0
04-04-2019 22:56,b'mario rafael',"b""Now I'm not saying she's a golddigger but she does have several shovels, picks and panning sluices strapped to her burro.""",0,None,86,30,0
04-04-2019 22:55,"b""Here's The Deal....""","b""She divorces Jeff, settles for 25% of Amazon stock and a crapton of money...What's the first thing she does?Joi https://t.co/AhaDmazaRe""",0,None,634,1377,0
04-04-2019 22:27,b'Leo Di Leo',"b'Pretty or not this ""girlfriend"" sounds like a deadweight golddigger.Shitty family, wants a one night pass with a https://t.co/6WqXArfKzm'",0,None,215,220,0
04-04-2019 22:04,b'Tom Odell \xc2\xaf\\_(\xe3\x83\x84)_/\xc2\xaf',"b""This isn't going to end well and golddigger Meghan has already started planning her trip to divorce court. https://t.co/8z2A9rjFFv""",0,None,41,314,1
04-04-2019 21:23,b'dorus \xe2\x98\x81\xef\xb8\x8f',b'@fatalmango @itsreallyjanet @veronica_ciapa Golddigger',0,None,48,296,0
04-04-2019 21:11,b'young',"b""RT @KenshiNoZoro: Zoro's mixtape:\xe2\x80\x93 Mr. Finesser\xe2\x80\x93 2 Of Marinez Most Wanted (ft. Sanji)\xe2\x80\x93 Where the loot at? (ft. Nami)\xe2\x80\x93 East side (ft. L""",9,None,9,14,0
04-04-2019 20:44,b'Jacob D. Phillips',b'Everyone all upset with Kanye till Golddigger comes on then everyone claps for Kanye.',0,None,11,106,0
04-04-2019 20:36,b'Queen Diva Morgan',b'RT @MoneyFemDom: Gold Digger Thursday https://t.co/5rdTwIZmqR#golddigger #findom #homewrecker https://t.co/MPwqpkGrwb',2,golddigger,633,116,0
04-04-2019 19:52,b'NatalieFKaye',b'RT @wilkim1971: @harpers1niter @FrogmoreGhost @RoyalFamily @KensingtonRoyal @ClarenceHouse #MeghanMarkle is SOOOOO bad 4 the #BritishRoyalF',17,MeghanMarkle,160,874,0
04-04-2019 19:52,b'Jee',"b""@aquachicchan Jamie Foxx - GolddiggerPuffy - It's all about the BenjaminsKendrick Lamar - Money TreesJ Cole - AT https://t.co/NDJeB0lKlS""",0,None,304,553,0
04-04-2019 19:36,b'Francois Diarree',b'@RTLnieuws Golddigger 2.0',0,None,10,361,0
04-04-2019 18:49,b'C\xc3\xa9sar Lara de Anda',b'I cant conceive how some people dare to call @mackenziebezos a #GoldDigger. Not only was she key support during th https://t.co/lQpu7NqVOW',0,GoldDigger,145,100,0
04-04-2019 18:18,b'Paul Pinto',b'#Golddigger Take away money from the relationship and no woman would be interested https://t.co/6th7Y11oKv',0,Golddigger,24,170,0
04-04-2019 18:08,b'kimberly three \xf0\x9f\x8e\xaas',b'@NateSilver538 Bernie Sanders told Stacey Abrams &amp; Andrew Gillum they needed to be more like Beto. Black people kne https://t.co/Y0KWWK1bDA',0,None,1232,1030,0
04-04-2019 17:44,b'Mastermind',b'RT @FLOW935TO: McKenzie just lost out on $420 playing #GoldDigger with @aliciaacewest \xf0\x9f\x98\x93 ..dont be like McKenzie @ 4p when you play with @M',2,GoldDigger,13268,2681,0
04-04-2019 17:32,b'wilma',b'i also cheated on someone else and then her man got mad at me we \xe2\x9c\x88\xef\xb8\x8f\xe2\x9c\x88\xef\xb8\x8f but apparently the person i cheated on my wif https://t.co/ckEBoPDvzr',0,None,607,462,0
04-04-2019 17:26,b'Alicia ACE West',b'RT @FLOW935TO: McKenzie just lost out on $420 playing #GoldDigger with @aliciaacewest \xf0\x9f\x98\x93 ..dont be like McKenzie @ 4p when you play with @M',2,GoldDigger,2592,1072,0
04-04-2019 17:25,b'FLOW 93-5',b'McKenzie just lost out on $420 playing #GoldDigger with @aliciaacewest \xf0\x9f\x98\x93 ..dont be like McKenzie @ 4p when you pla https://t.co/9zhEKuJZmE',2,GoldDigger,43834,443,0
04-04-2019 16:35,b'Ed G',b'RT @fauxmodoe: @SternHollywood My wife is a golddigger with a questionable past &amp; an addiction to batshit insane selfies on IG. Do I dump h',1,None,219,1235,0
04-04-2019 16:27,b'Avamaria.DO NOT follow/reply if u support Trump!',"b""@Vukile_vee @LevisLaKing Idk not all women..let's be real if you really in love that dosent matter,if she a golddig https://t.co/DFXI2l1wZO""",0,None,1471,4065,0
04-04-2019 16:17,b'Beff Sternosky',b'@SternHollywood My wife is a golddigger with a questionable past &amp; an addiction to batshit insane selfies on IG. Do I dump her?',1,None,619,422,0
